         x         y         z          analitic          solution          pogreshn
   285.897       460      -500                 0           43.7257           43.7257
   339.487       460      -500                 0           42.2555           42.2555
       400       460      -500                 0           40.2567           40.2567
       420       460      -500                 0            39.514            39.514
       440       460      -500                 0           38.7294           38.7294
       460       460      -500                 0           37.9022           37.9022
       480       460      -500                 0           37.0318           37.0318
       500       460      -500                 0           36.1174           36.1174
       525       460      -500                 0            34.912            34.912
     562.5       460      -500                 0           32.9716           32.9716
    618.75       460      -500                 0           29.7597           29.7597
   703.125       460      -500                 0           24.2677           24.2677
   829.688       460      -500                 0           14.6488           14.6488
      1000       460      -500                 0                 0                 0
     -1000       480      -500                 0                 0                 0
    -812.5       480      -500                 0           15.6302           15.6302
      -475       480      -500                 0           36.4465           36.4465
      -250       480      -500                 0           43.6368           43.6368
      -100       480      -500                 0           45.7661           45.7661
         0       480      -500                 0             46.14             46.14
        25       480      -500                 0           46.1076           46.1076
      52.5       480      -500                 0           46.0142           46.0142
     82.75       480      -500                 0           45.8411           45.8411
   116.025       480      -500                 0           45.5652           45.5652
   152.627       480      -500                 0            45.157            45.157
    192.89       480      -500                 0           44.5789           44.5789
   237.179       480      -500                 0           43.7833           43.7833
   285.897       480      -500                 0           42.7087           42.7087
   339.487       480      -500                 0            41.276            41.276
       400       480      -500                 0           39.3276           39.3276
       420       480      -500                 0           38.6035           38.6035
       440       480      -500                 0           37.8384           37.8384
       460       480      -500                 0           37.0318           37.0318
       480       480      -500                 0           36.1828           36.1828
       500       480      -500                 0            35.291            35.291
       525       480      -500                 0            34.115            34.115
     562.5       480      -500                 0           32.2217           32.2217
    618.75       480      -500                 0           29.0867           29.0867
   703.125       480      -500                 0           23.7234           23.7234
   829.688       480      -500                 0           14.3236           14.3236
      1000       480      -500                 0                 0                 0
     -1000       500      -500                 0                 0                 0
    -812.5       500      -500                 0           15.2577           15.2577
      -475       500      -500                 0           35.5504           35.5504
      -250       500      -500                 0           42.5461           42.5461
      -100       500      -500                 0           44.6155           44.6155
         0       500      -500                 0           44.9786           44.9786
        25       500      -500                 0            44.947            44.947
      52.5       500      -500                 0            44.856            44.856
     82.75       500      -500                 0           44.6877           44.6877
   116.025       500      -500                 0           44.4194           44.4194
   152.627       500      -500                 0           44.0224           44.0224
    192.89       500      -500                 0           43.4603           43.4603
   237.179       500      -500                 0           42.6866           42.6866
   285.897       500      -500                 0           41.6415           41.6415
   339.487       500      -500                 0           40.2478           40.2478
       400       500      -500                 0            38.352            38.352
       420       500      -500                 0           37.6473           37.6473
       440       500      -500                 0           36.9027           36.9027
       460       500      -500                 0           36.1174           36.1174
       480       500      -500                 0            35.291            35.291
       500       500      -500                 0           34.4227           34.4227
       525       500      -500                 0           33.2775           33.2775
     562.5       500      -500                 0           31.4335           31.4335
    618.75       500      -500                 0           28.3789           28.3789
   703.125       500      -500                 0           23.1507           23.1507
   829.688       500      -500                 0           13.9812           13.9812
      1000       500      -500                 0                 0                 0
     -1000       525      -500                 0                 0                 0
    -812.5       525      -500                 0           14.7651           14.7651
      -475       525      -500                 0           34.3685           34.3685
      -250       525      -500                 0           41.1096           41.1096
      -100       525      -500                 0           43.1009           43.1009
         0       525      -500                 0           43.4498           43.4498
        25       525      -500                 0           43.4193           43.4193
      52.5       525      -500                 0           43.3317           43.3317
     82.75       525      -500                 0           43.1696           43.1696
   116.025       525      -500                 0           42.9112           42.9112
   152.627       525      -500                 0           42.5289           42.5289
    192.89       525      -500                 0           41.9876           41.9876
   237.179       525      -500                 0           41.2425           41.2425
   285.897       525      -500                 0           40.2358           40.2358
   339.487       525      -500                 0           38.8932           38.8932
       400       525      -500                 0           37.0662           37.0662
       420       525      -500                 0            36.387            36.387
       440       525      -500                 0           35.6691           35.6691
       460       525      -500                 0            34.912            34.912
       480       525      -500                 0            34.115            34.115
       500       525      -500                 0           33.2775           33.2775
       525       525      -500                 0           32.1729           32.1729
     562.5       525      -500                 0           30.3934           30.3934
    618.75       525      -500                 0           27.4448           27.4448
   703.125       525      -500                 0           22.3944           22.3944
   829.688       525      -500                 0           13.5288           13.5288
      1000       525      -500                 0                 0                 0
     -1000     562.5      -500                 0                 0                 0
    -812.5     562.5      -500                 0            13.969            13.969
      -475     562.5      -500                 0           32.4651           32.4651
      -250     562.5      -500                 0           38.8008           38.8008
      -100     562.5      -500                 0           40.6684           40.6684
         0     562.5      -500                 0            40.995            40.995
        25     562.5      -500                 0           40.9662           40.9662
      52.5     562.5      -500                 0           40.8838           40.8838
     82.75     562.5      -500                 0           40.7315           40.7315
   116.025     562.5      -500                 0           40.4889           40.4889
   152.627     562.5      -500                 0             40.13             40.13
    192.89     562.5      -500                 0           39.6218           39.6218
   237.179     562.5      -500                 0           38.9221           38.9221
   285.897     562.5      -500                 0           37.9766           37.9766
   339.487     562.5      -500                 0           36.7151           36.7151
       400     562.5      -500                 0           34.9978           34.9978
       420     562.5      -500                 0            34.359            34.359
       440     562.5      -500                 0           33.6839           33.6839
       460     562.5      -500                 0           32.9716           32.9716
       480     562.5      -500                 0           32.2217           32.2217
       500     562.5      -500                 0           31.4335           31.4335
       525     562.5      -500                 0           30.3934           30.3934
     562.5     562.5      -500                 0           28.7175           28.7175
    618.75     562.5      -500                 0           25.9384           25.9384
   703.125     562.5      -500                 0           21.1737           21.1737
   829.688     562.5      -500                 0           12.7977           12.7977
      1000     562.5      -500                 0                 0                 0
     -1000    618.75      -500                 0                 0                 0
    -812.5    618.75      -500                 0           12.6426           12.6426
      -475    618.75      -500                 0           29.3119           29.3119
      -250    618.75      -500                 0            34.988            34.988
      -100    618.75      -500                 0           36.6559           36.6559
         0    618.75      -500                 0           36.9467           36.9467
        25    618.75      -500                 0           36.9208           36.9208
      52.5    618.75      -500                 0           36.8469           36.8469
     82.75    618.75      -500                 0           36.7106           36.7106
   116.025    618.75      -500                 0           36.4935           36.4935
   152.627    618.75      -500                 0           36.1724           36.1724
    192.89    618.75      -500                 0           35.7178           35.7178
   237.179    618.75      -500                 0           35.0918           35.0918
   285.897    618.75      -500                 0           34.2456           34.2456
   339.487    618.75      -500                 0           33.1159           33.1159
       400    618.75      -500                 0            31.577            31.577
       420    618.75      -500                 0           31.0043           31.0043
       440    618.75      -500                 0           30.3988           30.3988
       460    618.75      -500                 0           29.7597           29.7597
       480    618.75      -500                 0           29.0867           29.0867
       500    618.75      -500                 0           28.3789           28.3789
       525    618.75      -500                 0           27.4448           27.4448
     562.5    618.75      -500                 0           25.9384           25.9384
    618.75    618.75      -500                 0           23.4381           23.4381
   703.125    618.75      -500                 0           19.1445           19.1445
   829.688    618.75      -500                 0           11.5801           11.5801
      1000    618.75      -500                 0                 0                 0
     -1000   703.125      -500                 0                 0                 0
    -812.5   703.125      -500                 0           10.3513           10.3513
      -475   703.125      -500                 0           23.9137           23.9137
      -250   703.125      -500                 0           28.4918           28.4918
      -100   703.125      -500                 0            29.831            29.831
         0   703.125      -500                 0           30.0637           30.0637
        25   703.125      -500                 0           30.0426           30.0426
      52.5   703.125      -500                 0           29.9829           29.9829
     82.75   703.125      -500                 0           29.8731           29.8731
   116.025   703.125      -500                 0           29.6983           29.6983
   152.627   703.125      -500                 0           29.4399           29.4399
    192.89   703.125      -500                 0           29.0739           29.0739
   237.179   703.125      -500                 0           28.5699           28.5699
   285.897   703.125      -500                 0           27.8883           27.8883
   339.487   703.125      -500                 0           26.9777           26.9777
       400   703.125      -500                 0           25.7359           25.7359
       420   703.125      -500                 0           25.2734           25.2734
       440   703.125      -500                 0           24.7842           24.7842
       460   703.125      -500                 0           24.2677           24.2677
       480   703.125      -500                 0           23.7234           23.7234
       500   703.125      -500                 0           23.1507           23.1507
       525   703.125      -500                 0           22.3944           22.3944
     562.5   703.125      -500                 0           21.1737           21.1737
    618.75   703.125      -500                 0           19.1445           19.1445
   703.125   703.125      -500                 0           15.6518           15.6518
   829.688   703.125      -500                 0           9.47844           9.47844
      1000   703.125      -500                 0                 0                 0
     -1000   829.688      -500                 0                 0                 0
    -812.5   829.688      -500                 0           6.28024           6.28024
      -475   829.688      -500                 0           14.4434           14.4434
      -250   829.688      -500                 0           17.1695           17.1695
      -100   829.688      -500                 0           17.9627           17.9627
         0   829.688      -500                 0           18.0999           18.0999
        25   829.688      -500                 0           18.0872           18.0872
      52.5   829.688      -500                 0           18.0516           18.0516
     82.75   829.688      -500                 0           17.9863           17.9863
   116.025   829.688      -500                 0           17.8825           17.8825
   152.627   829.688      -500                 0           17.7289           17.7289
    192.89   829.688      -500                 0           17.5115           17.5115
   237.179   829.688      -500                 0            17.212            17.212
   285.897   829.688      -500                 0           16.8067           16.8067
   339.487   829.688      -500                 0           16.2647           16.2647
       400   829.688      -500                 0           15.5249           15.5249
       420   829.688      -500                 0           15.2491           15.2491
       440   829.688      -500                 0           14.9571           14.9571
       460   829.688      -500                 0           14.6488           14.6488
       480   829.688      -500                 0           14.3236           14.3236
       500   829.688      -500                 0           13.9812           13.9812
       525   829.688      -500                 0           13.5288           13.5288
     562.5   829.688      -500                 0           12.7977           12.7977
    618.75   829.688      -500                 0           11.5801           11.5801
   703.125   829.688      -500                 0           9.47844           9.47844
   829.688   829.688      -500                 0            5.7484            5.7484
      1000   829.688      -500                 0                 0                 0
     -1000      1000      -500                 0                 0                 0
    -812.5      1000      -500                 0                 0                 0
      -475      1000      -500                 0                 0                 0
      -250      1000      -500                 0                 0                 0
      -100      1000      -500                 0                 0                 0
         0      1000      -500                 0                 0                 0
        25      1000      -500                 0                 0                 0
      52.5      1000      -500                 0                 0                 0
     82.75      1000      -500                 0                 0                 0
   116.025      1000      -500                 0                 0                 0
   152.627      1000      -500                 0                 0                 0
    192.89      1000      -500                 0                 0                 0
   237.179      1000      -500                 0                 0                 0
   285.897      1000      -500                 0                 0                 0
   339.487      1000      -500                 0                 0                 0
       400      1000      -500                 0                 0                 0
       420      1000      -500                 0                 0                 0
       440      1000      -500                 0                 0                 0
       460      1000      -500                 0                 0                 0
       480      1000      -500                 0                 0                 0
       500      1000      -500                 0                 0                 0
       525      1000      -500                 0                 0                 0
     562.5      1000      -500                 0                 0                 0
    618.75      1000      -500                 0                 0                 0
   703.125      1000      -500                 0                 0                 0
   829.688      1000      -500                 0                 0                 0
      1000      1000      -500                 0                 0                 0
     -1000     -1000      -480                 0                 0                 0
    -812.5     -1000      -480                 0                 0                 0
      -475     -1000      -480                 0                 0                 0
      -250     -1000      -480                 0                 0                 0
      -100     -1000      -480                 0                 0                 0
         0     -1000      -480                 0                 0                 0
        25     -1000      -480                 0                 0                 0
      52.5     -1000      -480                 0                 0                 0
     82.75     -1000      -480                 0                 0                 0
   116.025     -1000      -480                 0                 0                 0
   152.627     -1000      -480                 0                 0                 0
    192.89     -1000      -480                 0                 0                 0
   237.179     -1000      -480                 0                 0                 0
   285.897     -1000      -480                 0                 0                 0
   339.487     -1000      -480                 0                 0                 0
       400     -1000      -480                 0                 0                 0
       420     -1000      -480                 0                 0                 0
       440     -1000      -480                 0                 0                 0
       460     -1000      -480                 0                 0                 0
       480     -1000      -480                 0                 0                 0
       500     -1000      -480                 0                 0                 0
       525     -1000      -480                 0                 0                 0
     562.5     -1000      -480                 0                 0                 0
    618.75     -1000      -480                 0                 0                 0
   703.125     -1000      -480                 0                 0                 0
   829.688     -1000      -480                 0                 0                 0
      1000     -1000      -480                 0                 0                 0
     -1000    -812.5      -480                 0                 0                 0
    -812.5    -812.5      -480                 0           7.36082           7.36082
      -475    -812.5      -480                 0           16.7941           16.7941
      -250    -812.5      -480                 0           19.8888           19.8888
      -100    -812.5      -480                 0           20.7827           20.7827
         0    -812.5      -480                 0           20.9363           20.9363
        25    -812.5      -480                 0           20.9217           20.9217
      52.5    -812.5      -480                 0           20.8813           20.8813
     82.75    -812.5      -480                 0           20.8073           20.8073
   116.025    -812.5      -480                 0           20.6896           20.6896
   152.627    -812.5      -480                 0           20.5158           20.5158
    192.89    -812.5      -480                 0           20.2696           20.2696
   237.179    -812.5      -480                 0           19.9302           19.9302
   285.897    -812.5      -480                 0           19.4707           19.4707
   339.487    -812.5      -480                 0           18.8557           18.8557
       400    -812.5      -480                 0           18.0145           18.0145
       420    -812.5      -480                 0           17.7005           17.7005
       440    -812.5      -480                 0           17.3679           17.3679
       460    -812.5      -480                 0           17.0162           17.0162
       480    -812.5      -480                 0            16.645            16.645
       500    -812.5      -480                 0           16.2539           16.2539
       525    -812.5      -480                 0           15.7363           15.7363
     562.5    -812.5      -480                 0           14.8984           14.8984
    618.75    -812.5      -480                 0           13.4991           13.4991
   703.125    -812.5      -480                 0           11.0717           11.0717
   829.688    -812.5      -480                 0           6.73248           6.73248
      1000    -812.5      -480                 0                 0                 0
     -1000      -475      -480                 0                 0                 0
    -812.5      -475      -480                 0           16.7941           16.7941
      -475      -475      -480                 0           38.9127           38.9127
      -250      -475      -480                 0           46.4431           46.4431
      -100      -475      -480                 0           48.6579           48.6579
         0      -475      -480                 0           49.0446           49.0446
        25      -475      -480                 0           49.0103           49.0103
      52.5      -475      -480                 0           48.9123           48.9123
     82.75      -475      -480                 0           48.7313           48.7313
   116.025      -475      -480                 0           48.4431           48.4431
   152.627      -475      -480                 0           48.0168           48.0168
    192.89      -475      -480                 0           47.4132           47.4132
   237.179      -475      -480                 0            46.582            46.582
   285.897      -475      -480                 0           45.4586           45.4586
   339.487      -475      -480                 0           43.9592           43.9592
       400      -475      -480                 0           41.9169           41.9169
       420      -475      -480                 0            41.157            41.157
       440      -475      -480                 0           40.3535           40.3535
       460      -475      -480                 0           39.5057           39.5057
       480      -475      -480                 0           38.6127           38.6127
       500      -475      -480                 0           37.6738           37.6738
       525      -475      -480                 0           36.4345           36.4345
     562.5      -475      -480                 0           34.4362           34.4362
    618.75      -475      -480                 0           31.1193           31.1193
   703.125      -475      -480                 0           25.4226           25.4226
   829.688      -475      -480                 0           15.3814           15.3814
      1000      -475      -480                 0                 0                 0
     -1000      -250      -480                 0                 0                 0
    -812.5      -250      -480                 0           19.8888           19.8888
      -475      -250      -480                 0           46.4431           46.4431
      -250      -250      -480                 0           55.6645           55.6645
      -100      -250      -480                 0           58.4066           58.4066
         0      -250      -480                 0           58.8904           58.8904
        25      -250      -480                 0           58.8492           58.8492
      52.5      -250      -480                 0           58.7294           58.7294
     82.75      -250      -480                 0           58.5071           58.5071
   116.025      -250      -480                 0           58.1525           58.1525
   152.627      -250      -480                 0           57.6276           57.6276
    192.89      -250      -480                 0           56.8844           56.8844
   237.179      -250      -480                 0           55.8617           55.8617
   285.897      -250      -480                 0           54.4812           54.4812
   339.487      -250      -480                 0           52.6416           52.6416
       400      -250      -480                 0           50.1423           50.1423
       420      -250      -480                 0           49.2141           49.2141
       440      -250      -480                 0           48.2338           48.2338
       460      -250      -480                 0           47.2005           47.2005
       480      -250      -480                 0           46.1135           46.1135
       500      -250      -480                 0           44.9721           44.9721
       525      -250      -480                 0           43.4678           43.4678
     562.5      -250      -480                 0           41.0472           41.0472
    618.75      -250      -480                 0            37.043            37.043
   703.125      -250      -480                 0           30.2013           30.2013
   829.688      -250      -480                 0           18.2275           18.2275
      1000      -250      -480                 0                 0                 0
     -1000      -100      -480                 0                 0                 0
    -812.5      -100      -480                 0           20.7827           20.7827
      -475      -100      -480                 0           48.6579           48.6579
      -250      -100      -480                 0           58.4066           58.4066
      -100      -100      -480                 0            61.318            61.318
         0      -100      -480                 0           61.8337           61.8337
        25      -100      -480                 0           61.7905           61.7905
      52.5      -100      -480                 0           61.6639           61.6639
     82.75      -100      -480                 0           61.4286           61.4286
   116.025      -100      -480                 0           61.0529           61.0529
   152.627      -100      -480                 0           60.4968           60.4968
    192.89      -100      -480                 0           59.7093           59.7093
   237.179      -100      -480                 0            58.626            58.626
   285.897      -100      -480                 0           57.1642           57.1642
   339.487      -100      -480                 0           55.2178           55.2178
       400      -100      -480                 0           52.5757           52.5757
       420      -100      -480                 0           51.5952           51.5952
       440      -100      -480                 0           50.5602           50.5602
       460      -100      -480                 0           49.4697           49.4697
       480      -100      -480                 0            48.323            48.323
       500      -100      -480                 0           47.1195           47.1195
       525      -100      -480                 0            45.534            45.534
     562.5      -100      -480                 0           42.9851           42.9851
    618.75      -100      -480                 0           38.7736           38.7736
   703.125      -100      -480                 0           31.5908           31.5908
   829.688      -100      -480                 0           19.0504           19.0504
      1000      -100      -480                 0                 0                 0
     -1000         0      -480                 0                 0                 0
    -812.5         0      -480                 0           20.9363           20.9363
      -475         0      -480                 0           49.0446           49.0446
      -250         0      -480                 0           58.8904           58.8904
      -100         0      -480                 0           61.8337           61.8337
         0         0      -480                 0           62.3557           62.3557
        25         0      -480                 0           62.3121           62.3121
      52.5         0      -480                 0           62.1842           62.1842
     82.75         0      -480                 0           61.9466           61.9466
   116.025         0      -480                 0           61.5669           61.5669
   152.627         0      -480                 0           61.0049           61.0049
    192.89         0      -480                 0           60.2092           60.2092
   237.179         0      -480                 0           59.1145           59.1145
   285.897         0      -480                 0           57.6376           57.6376
   339.487         0      -480                 0           55.6713           55.6713
       400         0      -480                 0           53.0029           53.0029
       420         0      -480                 0           52.0129           52.0129
       440         0      -480                 0           50.9678           50.9678
       460         0      -480                 0           49.8668           49.8668
       480         0      -480                 0           48.7093           48.7093
       500         0      -480                 0           47.4945           47.4945
       525         0      -480                 0           45.8945           45.8945
     562.5         0      -480                 0           43.3225           43.3225
    618.75         0      -480                 0           39.0739           39.0739
   703.125         0      -480                 0           31.8309           31.8309
   829.688         0      -480                 0           19.1919           19.1919
      1000         0      -480                 0                 0                 0
     -1000        25      -480                 0                 0                 0
    -812.5        25      -480                 0           20.9217           20.9217
      -475        25      -480                 0           49.0103           49.0103
      -250        25      -480                 0           58.8492           58.8492
      -100        25      -480                 0           61.7905           61.7905
         0        25      -480                 0           62.3121           62.3121
        25        25      -480                 0           62.2686           62.2686
      52.5        25      -480                 0           62.1408           62.1408
     82.75        25      -480                 0           61.9033           61.9033
   116.025        25      -480                 0           61.5239           61.5239
   152.627        25      -480                 0           60.9623           60.9623
    192.89        25      -480                 0           60.1671           60.1671
   237.179        25      -480                 0           59.0732           59.0732
   285.897        25      -480                 0           57.5972           57.5972
   339.487        25      -480                 0           55.6323           55.6323
       400        25      -480                 0           52.9658           52.9658
       420        25      -480                 0           51.9764           51.9764
       440        25      -480                 0           50.9321           50.9321
       460        25      -480                 0           49.8319           49.8319
       480        25      -480                 0           48.6752           48.6752
       500        25      -480                 0           47.4612           47.4612
       525        25      -480                 0           45.8623           45.8623
     562.5        25      -480                 0           43.2921           43.2921
    618.75        25      -480                 0           39.0466           39.0466
   703.125        25      -480                 0           31.8087           31.8087
   829.688        25      -480                 0           19.1786           19.1786
      1000        25      -480                 0                 0                 0
     -1000      52.5      -480                 0                 0                 0
    -812.5      52.5      -480                 0           20.8813           20.8813
      -475      52.5      -480                 0           48.9123           48.9123
      -250      52.5      -480                 0           58.7294           58.7294
      -100      52.5      -480                 0           61.6639           61.6639
         0      52.5      -480                 0           62.1842           62.1842
        25      52.5      -480                 0           62.1408           62.1408
      52.5      52.5      -480                 0           62.0133           62.0133
     82.75      52.5      -480                 0           61.7763           61.7763
   116.025      52.5      -480                 0           61.3978           61.3978
   152.627      52.5      -480                 0           60.8375           60.8375
    192.89      52.5      -480                 0           60.0441           60.0441
   237.179      52.5      -480                 0           58.9526           58.9526
   285.897      52.5      -480                 0             57.48             57.48
   339.487      52.5      -480                 0           55.5195           55.5195
       400      52.5      -480                 0           52.8588           52.8588
       420      52.5      -480                 0           51.8717           51.8717
       440      52.5      -480                 0           50.8296           50.8296
       460      52.5      -480                 0           49.7318           49.7318
       480      52.5      -480                 0           48.5776           48.5776
       500      52.5      -480                 0           47.3663           47.3663
       525      52.5      -480                 0           45.7708           45.7708
     562.5      52.5      -480                 0            43.206            43.206
    618.75      52.5      -480                 0           38.9694           38.9694
   703.125      52.5      -480                 0           31.7464           31.7464
   829.688      52.5      -480                 0           19.1414           19.1414
      1000      52.5      -480                 0                 0                 0
     -1000     82.75      -480                 0                 0                 0
    -812.5     82.75      -480                 0           20.8073           20.8073
      -475     82.75      -480                 0           48.7313           48.7313
      -250     82.75      -480                 0           58.5071           58.5071
      -100     82.75      -480                 0           61.4286           61.4286
         0     82.75      -480                 0           61.9466           61.9466
        25     82.75      -480                 0           61.9033           61.9033
      52.5     82.75      -480                 0           61.7763           61.7763
     82.75     82.75      -480                 0           61.5404           61.5404
   116.025     82.75      -480                 0           61.1635           61.1635
   152.627     82.75      -480                 0           60.6055           60.6055
    192.89     82.75      -480                 0           59.8156           59.8156
   237.179     82.75      -480                 0           58.7288           58.7288
   285.897     82.75      -480                 0           57.2625           57.2625
   339.487     82.75      -480                 0           55.3103           55.3103
       400     82.75      -480                 0           52.6609           52.6609
       420     82.75      -480                 0           51.6778           51.6778
       440     82.75      -480                 0             50.64             50.64
       460     82.75      -480                 0           49.5468           49.5468
       480     82.75      -480                 0           48.3973           48.3973
       500     82.75      -480                 0           47.1909           47.1909
       525     82.75      -480                 0           45.6018           45.6018
     562.5     82.75      -480                 0           43.0473           43.0473
    618.75     82.75      -480                 0           38.8273           38.8273
   703.125     82.75      -480                 0           31.6319           31.6319
   829.688     82.75      -480                 0           19.0733           19.0733
      1000     82.75      -480                 0                 0                 0
     -1000   116.025      -480                 0                 0                 0
    -812.5   116.025      -480                 0           20.6896           20.6896
      -475   116.025      -480                 0           48.4431           48.4431
      -250   116.025      -480                 0           58.1525           58.1525
      -100   116.025      -480                 0           61.0529           61.0529
         0   116.025      -480                 0           61.5669           61.5669
        25   116.025      -480                 0           61.5239           61.5239
      52.5   116.025      -480                 0           61.3978           61.3978
     82.75   116.025      -480                 0           61.1635           61.1635
   116.025   116.025      -480                 0           60.7893           60.7893
   152.627   116.025      -480                 0           60.2352           60.2352
    192.89   116.025      -480                 0           59.4508           59.4508
   237.179   116.025      -480                 0           58.3716           58.3716
   285.897   116.025      -480                 0           56.9155           56.9155
   339.487   116.025      -480                 0           54.9768           54.9768
       400   116.025      -480                 0           52.3453           52.3453
       420   116.025      -480                 0           51.3688           51.3688
       440   116.025      -480                 0            50.338            50.338
       460   116.025      -480                 0            49.252            49.252
       480   116.025      -480                 0             48.11             48.11
       500   116.025      -480                 0           46.9115           46.9115
       525   116.025      -480                 0           45.3328           45.3328
     562.5   116.025      -480                 0           42.7947           42.7947
    618.75   116.025      -480                 0           38.6012           38.6012
   703.125   116.025      -480                 0           31.4498           31.4498
   829.688   116.025      -480                 0           18.9651           18.9651
      1000   116.025      -480                 0                 0                 0
     -1000   152.627      -480                 0                 0                 0
    -812.5   152.627      -480                 0           20.5158           20.5158
      -475   152.627      -480                 0           48.0168           48.0168
      -250   152.627      -480                 0           57.6276           57.6276
      -100   152.627      -480                 0           60.4968           60.4968
         0   152.627      -480                 0           61.0049           61.0049
        25   152.627      -480                 0           60.9623           60.9623
      52.5   152.627      -480                 0           60.8375           60.8375
     82.75   152.627      -480                 0           60.6055           60.6055
   116.025   152.627      -480                 0           60.2352           60.2352
   152.627   152.627      -480                 0            59.687            59.687
    192.89   152.627      -480                 0           58.9108           58.9108
   237.179   152.627      -480                 0           57.8429           57.8429
   285.897   152.627      -480                 0           56.4019           56.4019
   339.487   152.627      -480                 0           54.4831           54.4831
       400   152.627      -480                 0           51.8783           51.8783
       420   152.627      -480                 0           50.9116           50.9116
       440   152.627      -480                 0            49.891            49.891
       460   152.627      -480                 0           48.8158           48.8158
       480   152.627      -480                 0           47.6851           47.6851
       500   152.627      -480                 0           46.4983           46.4983
       525   152.627      -480                 0           44.9348           44.9348
     562.5   152.627      -480                 0            42.421            42.421
    618.75   152.627      -480                 0           38.2669           38.2669
